{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.720621}  {Name:n02117135 hyena, hyaena, Probability:0.0041738865}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.0032659937}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.88462585}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.017611777}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0019935083}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.85549533}  {Name:n02104029 kuvasz, Probability:0.01144842}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.00389846}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.938902}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0011085183}  {Name:n02077923 sea lion, Probability:0.00054082996}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.959445}  {Name:n02117135 hyena, hyaena, Probability:0.008104459}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.001412851}
{Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.34528205}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.20981194}  {Name:n02437616 llama, Probability:0.14837492}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.91258687}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.009158839}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0032837712}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8868473}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0018420196}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00092597073}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8691632}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0012000086}  {Name:n02444819 otter, Probability:0.0009829453}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.907506}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013976775}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.0006756442}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8950121}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.006146305}  {Name:n01883070 wombat, Probability:0.003307134}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8284553}  {Name:n02077923 sea lion, Probability:0.0065750806}  {Name:n02125311 cougar, puma, catamount, mountain lion, painter, panther, Felis concolor, Probability:0.004211681}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.89768666}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0018846401}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0018675097}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9471984}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0012247438}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0012105796}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8396504}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.04559661}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.010939638}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.89264023}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0014365693}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0010117484}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8261387}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0407712}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0099343}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89639676}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004919035}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0025098133}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8396347}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.022060888}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0041371305}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8661727}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.001796433}  {Name:n02441942 weasel, Probability:0.0007282172}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.87857366}  {Name:n02117135 hyena, hyaena, Probability:0.022841565}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0131346015}
{Name:n02442845 mink, Probability:0.17529762}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.07299694}  {Name:n04146614 school bus, Probability:0.07159543}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8851506}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0018253766}  {Name:n01883070 wombat, Probability:0.00076931604}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9226521}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013694114}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00051509513}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9159028}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013963771}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00072086544}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8363261}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.025292616}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0013470028}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.92697555}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0012275529}  {Name:n02077923 sea lion, Probability:0.0010287986}
{Name:n09468604 valley, vale, Probability:0.08075154}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.073000185}  {Name:n02408429 water buffalo, water ox, Asiatic buffalo, Bubalus bubalis, Probability:0.06493883}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89342636}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.04581762}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.009045747}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8666051}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.023632508}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.010913771}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.89045936}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0012144612}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0010266082}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.45817596}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.24039039}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.06524795}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8218036}  {Name:n02056570 king penguin, Aptenodytes patagonica, Probability:0.0095796855}  {Name:n02104029 kuvasz, Probability:0.005438523}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9130703}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.004432953}  {Name:n02444819 otter, Probability:0.0024999664}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.67119616}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.17600456}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0070765456}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.66315514}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.09697354}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.039856605}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88655424}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.009910408}  {Name:n02117135 hyena, hyaena, Probability:0.0037370687}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.91796017}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0016640484}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0012934755}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.72793984}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.06754929}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.04340795}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.93581665}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0019773883}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0010573738}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8919652}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0022482425}  {Name:n07753275 pineapple, ananas, Probability:0.00063664396}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9160164}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0041796057}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.00059016724}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9285971}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0007082516}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.0006020365}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.89356637}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.010138767}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0011876813}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.90964955}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.015723443}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.007626741}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.46314162}  {Name:n02096051 Airedale, Airedale terrier, Probability:0.09764797}  {Name:n02093991 Irish terrier, Probability:0.07442263}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.895805}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0038675435}  {Name:n02361337 marmot, Probability:0.0030182886}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.89095473}  {Name:n02077923 sea lion, Probability:0.003295712}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0030520787}
{Name:n03633091 ladle, Probability:0.87475187}  {Name:n04399382 teddy, teddy bear, Probability:0.041907538}  {Name:n02113799 standard poodle, Probability:0.0051064542}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.92697096}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0012394874}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.00038171673}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.9669599}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0017807897}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.00042632967}
{Name:n02492660 howler monkey, howler, Probability:0.5333476}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.030797001}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.029914293}
{Name:n01882714 koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus, Probability:0.9097685}  {Name:n01883070 wombat, Probability:0.00400469}  {Name:n01820546 lorikeet, Probability:0.0007656891}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.93742925}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0012086227}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.0003960086}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.71113044}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.17637376}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.005158857}
{Name:n02356798 fox squirrel, eastern fox squirrel, Sciurus niger, Probability:0.44272837}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.08197473}  {Name:n02326432 hare, Probability:0.06898121}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8617619}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019312365}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.00075888616}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88936764}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.002024643}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0014109914}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9348834}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.0015313526}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0009173858}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.88219416}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0030568852}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.00080588745}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8462365}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0072203767}  {Name:n02444819 otter, Probability:0.0034887688}
